,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Stopa zwrotu,Stopa otwarcie-zamkniecie,Stopa zamkniecie-otwarcie
481,2023-11-30,8.2,8.25,7.945,7.945,1376690,-0.029760410834418938,-0.03159135428152826,0.020555068138642163
482,2023-12-01,8.12,8.255,7.985,8.105,667383,0.019938355198960256,-0.0018489989859471478,0.011652999082568005
483,2023-12-04,8.135,8.3,8.08,8.08,543764,-0.0030892826546353724,-0.006783868137997029,0.00493828164058252
484,2023-12-05,8.08,8.42,8.06,8.215,1075103,0.016569878956227413,0.016569878956227413,-0.009786010818230384
485,2023-12-06,8.215,8.35,8.025,8.025,1628175,-0.02340008247315195,-0.02340008247315195,0.006830203516924538
486,2023-12-07,8.055,8.055,7.685,7.935,2033531,-0.011278315037707376,-0.01500966265056558,0.03467839751085933
487,2023-12-08,7.85,8.145,7.85,8.07,971586,0.01687012830348511,0.02763995048754042,-0.0018604656529195296
488,2023-12-11,8.09,8.32,8.09,8.2,498284,0.01598067198835018,0.013505423199807076,-0.0436206224758906
489,2023-12-12,8.28,8.28,8.075,8.125,512955,-0.009188426054406396,-0.01889724018136718,-0.004316997145400681
490,2023-12-13,8.2,8.2,8.075,8.1,644775,-0.0030816665374078234,-0.012270092591814219,0.021978906718775004
491,2023-12-14,8.2,8.28,8.09,8.1,1013114,0.0,-0.012270092591814219,0.012270092591814219
492,2023-12-15,8.1,8.22,7.89,8.03,2528661,-0.008679533719722965,-0.008679533719722965,0.020949626311537184
493,2023-12-18,7.93,8.37,7.93,8.35,815348,0.03907701090409388,0.051608503216007406,-0.030397477184370914
494,2023-12-19,8.3,8.51,8.19,8.46,707334,0.013087634755367894,0.019093658815579673,-0.0646961379713753
495,2023-12-20,8.35,8.74,8.35,8.545,913548,0.009997142949422333,0.023084777704790227,-0.029090801765002006
496,2023-12-21,8.48,8.5,8.305,8.34,639246,-0.024283100196898832,-0.016647233433156217,0.0011983224921086055
497,2023-12-22,8.34,8.4,8.265,8.34,374020,0.0,0.0,0.016647233433156217
498,2023-12-27,8.37,8.54,8.315,8.35,526537,0.0011983224921086055,-0.002392345638619897,-0.0011983224921086055
499,2023-12-28,8.35,8.47,8.31,8.35,193178,0.0,0.0,0.002392345638619897
500,2023-12-29,8.4,8.435,8.215,8.355,397638,0.0005986231845929169,-0.00537154380191085,-0.0005986231845929169
